Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,3.496927250016065e-07,2.595572728880965e-07,1.43771812714464e-07
0.01,0.6948917372632938,0.6761799974562424,0.3721474328779253
0.02,0.9456965313571328,0.9140736423811353,0.5447403531353114
0.03,0.9122527256302759,0.9352532683272952,0.49398769915567364
0.04,0.8600749944263162,0.8061780570462275,0.6732260179061622
0.05,1.049561545552835,1.0157078558732844,0.6530522548385921
0.06,1.353890385418923,1.313436363742157,0.7003155208232371
0.07,1.0782112389703373,1.0177530768140237,0.31558719434454896
0.08,0.9817369410574096,0.9457753732209189,0.5767412477843498
0.09,1.0851939032935731,1.0502350983794222,0.4582098780574763
0.1,0.9813868704121566,0.8864149630563816,0.5950557800177245
0.11,1.2360970643137303,1.0342283875408536,0.8117771696168412
0.12,1.2241895815245174,1.0532407997792177,0.8173606836591613
0.13,1.2591797393756134,1.117808502227092,0.6684607344787646
0.14,1.1645113057397205,1.0797921063563016,0.8217359190861661
0.15,1.193366515247201,1.1168386140423305,0.6327352032581312
0.16,1.3740558353518206,1.1825982544440885,0.5763989764202593
0.17,1.5031685798140026,1.3152395175647689,0.43889820180711575
0.18,1.6614751745233514,1.4637193479678345,0.7086138362665695
0.19,1.4878978331434016,1.3839572165352971,0.8154909222712731
0.2,1.689730825555272,1.5180319072254898,1.1442311660771416
0.21,1.6212468753048794,1.558581776260393,1.0670702280122448
0.22,1.7592680931080293,1.535927304791281,1.1146327205430064
0.23,1.9013423533133202,1.5658983566769247,1.1606334108669325
0.24,1.6415760216812663,1.4110345156051687,1.2005867059658137
0.25,1.6986300500489908,1.4911613272640625,1.0763141340617173
0.26,1.6603664532449343,1.4934870561928022,0.8918432939165254
0.27,1.8874978460040797,1.5231126072933996,1.0746211974281523
0.28,1.6959956088201669,1.3872755882703285,1.1036437312601983
0.29,1.697050624473632,1.3307226529992686,1.467206422764874
0.3,1.8488626883495949,1.5105736926749225,1.3534854337747897
0.31,1.9348821726923202,1.5128267437106044,1.6747595056534088
0.32,1.7070553859482847,1.4011911397281365,1.737733569815064
0.33,1.6128839444327625,1.252293587953379,1.6341933098941384
0.34,1.7925887168721617,1.2158284149615308,1.564348207061665
0.35,2.0487433079958626,1.5114714490492605,1.2189563815969353
0.36,1.9247687038180246,1.4423731055797195,1.3636827606826203
0.37,1.812986502640994,1.3460982914501225,1.2062921562068027
0.38,1.5980789487829958,1.2581630587984156,1.3593876965777578
0.39,1.4005446503790973,1.2085624260527112,1.1303069719790995
0.4,1.3746685054173864,1.2388686521999113,1.1524738686407883
0.41,1.4583846963591627,1.2037122157640618,1.4543333710240502
0.42,1.3525133805869105,1.2111269579730188,1.1185342490084063
0.43,1.6611352714173224,1.3527001241016698,1.1044275061877389
0.44,1.602079329653508,1.2941966106323934,1.2642189455458532
0.45,1.707691671189511,1.3526077275018378,1.4748947551974272
0.46,1.4223344811385066,1.195485221997928,1.5311720160353122
0.47,1.3168682975695885,1.1232510500354254,1.4981117568736315
0.48,1.6464909488621398,1.2746060451242274,1.4804388745640549
0.49,1.3469642837801958,1.1128199016113045,1.266430370467507
0.5,1.3246097310575211,1.115228606003108,1.5517496304223946
0.51,1.5602739682541562,1.3073085360432555,1.18233932903729
0.52,1.3458613360321243,1.122330838009123,1.3988355530712486
0.53,1.4418736807031178,1.167844707983995,1.3532340022724547
