Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,3.496927250016065e-07,5.19114545776193e-07,1.016620237138798e-07
0.01,0.6384085457520655,0.6524803175102702,0.3169521560705634
0.02,1.0485653920600815,1.0038291044440577,0.6218033348624941
0.03,0.9702493538719043,0.9538206599029392,0.41320226217871353
0.04,0.8353037896617123,0.788918419018902,0.5109621273397621
0.05,1.0181223178512822,1.0169300540897392,0.5274085527204528
0.06,0.9729629097690512,0.9169500287986904,0.43099330527855206
0.07,1.014041021964889,0.9638825513257556,0.5614689532462314
0.08,1.0868297479681837,1.0108857955463466,0.48736264382160616
0.09,1.161058757521943,1.0254384732197692,0.5344860077652304
0.1,1.0080830170545287,0.9523695922524964,0.5248145452669284
0.11,1.2283030004567905,1.1795160141988903,0.40269789917660603
0.12,1.066677317443034,1.0712656666065978,0.3226759415214277
0.13,1.0335171740755194,1.0423868328730599,0.470812713345803
0.14,0.8718501253134991,0.8430825068725898,0.41370019164214306
0.15,0.8702380773377437,0.8623025871664354,0.6583250136818326
0.16,0.9878621062506177,1.018095523881806,0.22809670410524774
0.17,1.0177623009976149,1.040500403350365,0.3215645869327126
0.18,0.8787950182018326,0.7763796660090118,0.3982691956687248
0.19,1.2709030422902923,1.2075092159984522,0.5725401943695725
0.2,1.356396752939919,1.255258624816543,0.5446689351911335
0.21,1.2609122826579025,1.2260593119024206,0.42852285244454225
0.22,1.388944019917076,1.2620614095611096,0.5520731004396358
0.23,1.3608828757987284,1.2424476288957509,0.5969311419294349
0.24,1.2718503933284564,1.1843775357481112,0.42563834594645156
0.25,1.3433984966365298,1.1830373361003894,0.3761647382068072
0.26,1.138642780787193,1.1219758619656681,0.4240000824376706
0.27,1.2951462220486993,1.184794286769019,0.4313283693968849
0.28,1.2373856504156528,1.1343108866199871,0.3758447387595486
0.29,1.2938446580548548,1.2168221274985545,0.4886629140674026
0.3,1.2722054168636083,1.2018226761596789,0.408160939566362
0.31,1.3431926966438335,1.1502029009396677,0.6784155203661647
0.32,1.330036715581852,1.2116173720912329,0.5419760434313866
0.33,1.2895100830645496,1.1339333291927378,0.5826739895231664
0.34,1.218592422544939,1.179580728348465,0.5090792972939053
0.35,1.2836407855725285,1.1993629602619873,0.6277856982527509
0.36,1.1970500571918143,1.042135932603839,0.6922796713963025
0.37,1.2266419387357919,1.1242213239846903,0.5809257919552107
0.38,1.2669226479529814,1.155909210911408,0.7876140605163559
0.39,1.2923059879912018,1.1541685987676038,0.8877359499845574
0.4,1.3045402590333235,1.1145245956114418,0.8304356286178847
0.41,1.3186792144722141,1.1390010125433805,0.8980214063344787
0.42,1.382124191800463,1.1219731733170062,0.8461567692696824
0.43,1.3965622887559277,1.068921541026586,0.770126864279554
0.44,1.594056067241773,1.3203796758384,1.0531201080932726
0.45,1.8167048182003334,1.5163017104592496,0.6429144301217533
0.46,1.9563793555691402,1.6766260750411808,0.5320596117549198
0.47,1.8935190108233237,1.6537336299787087,0.8102699532637256
0.48,1.9686559487745936,1.7138310655628068,0.4200929633113062
0.49,2.1675545921632993,1.9027537856562269,0.45265104884491214
0.5,1.8128085506707248,1.5948216542867577,0.3469587295016654
0.51,2.1395081029826746,1.7855382163896645,0.4549647747876577
0.52,2.025828424006078,1.7374488663245313,0.5008708928813178
0.53,2.065219299508741,1.6733553735077056,0.6073930138021412
0.54,2.1567896537384943,1.7371463610644389,0.47638220757990096
0.55,2.1426081510686097,1.6755561328029707,0.4777633094960423
0.56,1.8951045790780503,1.601477655292509,0.41562928059102794
0.57,2.022017300338077,1.6178075534350345,0.6693253354149323
0.58,2.192226234099478,1.7167726803785397,0.7611314292090003
0.59,2.1632491166380206,1.7052891113713995,0.8222283768804894
0.6,2.3667239101315958,1.9183846005572605,0.5811976748027459
0.61,2.158438322751702,1.6665328049396533,0.5633970921162723
0.62,2.0334398890975454,1.7190185848060509,0.4892698605329211
0.63,2.303998015192056,1.7060166152708633,0.34160135700704
0.64,2.3135589587218433,1.6354586048471456,0.6196639006797986
0.65,2.24093018531561,1.6184391725590401,0.4723472936823131
0.66,2.4399372521461915,1.7215476063262556,0.5936299989889787
0.67,2.3833634686271346,1.7397559721153761,0.5524187763904918
0.68,2.4884654306529916,1.6970633966325372,0.5128162355857854
0.69,2.452979469082565,1.6620226102722788,0.75591049203398
0.7,2.2353907185372535,1.716440883216492,0.6116757598245907
0.71,2.108012281708467,1.4833899454594373,0.38467684588532786
0.72,2.129668218589952,1.5885270538671246,0.39978265318540057
0.73,2.0511280335287636,1.6142676320194318,0.4285658325654141
0.74,2.11387343086206,1.6278994919941419,0.5402522620357061
0.75,2.09616958340201,1.626463976734067,0.5369830320100019
0.76,1.9556423010359858,1.6406917717341107,0.7851989036423364
0.77,2.1660210079655706,1.6864829244366495,0.4788270537276805
0.78,1.93851516958362,1.517342675592591,0.4518892750817507
0.79,2.0022461113423082,1.5404645099123158,0.31221507537152055
0.8,2.0783331634647144,1.5830516479592083,0.6923248105798954
0.81,2.1730759433697613,1.6167906173461413,0.4891344227825694
0.82,2.0334357283960256,1.509876148590189,0.32562021687225995
0.83,2.2455928383734487,1.567397672471125,0.718234528533054
0.84,2.238121985689681,1.5745116844122966,0.8290194987989479
0.85,2.3158468372056027,1.7018216595705657,0.5318140977253801
0.86,2.2878356004674107,1.7016186943026772,0.5646007177466458
0.87,2.32826008825483,1.9692211454920343,0.523680958657157
0.88,2.2409233757570695,1.8058856938411272,0.3668416594220995
0.89,2.340256213167883,1.756445601625043,0.5783098096598871
0.9,2.3953420531290366,1.7796602248158708,0.7445980844807323
0.91,2.339599886698922,1.6940001981496644,0.7407745436391091
0.92,2.442896532963882,1.918289274267903,0.8827224511005082
0.93,2.3894014647094965,1.753486755412146,0.8588568523581497
0.94,2.6152052589988455,1.9862488867732122,1.0269196932475617
