Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,3.496927250016065e-07,0.0,1.016620237138798e-07
0.01,0.9273437740078359,0.8417384850301539,0.7491345988356909
0.02,1.0704141899207094,0.9953576539392118,0.7682234219155115
0.03,0.9657891328356951,0.8324078057607432,0.8597969686930091
0.04,0.96224347183023,0.8622517077774307,0.9923417000036956
0.05,0.9747335251404095,0.8934426198535479,1.0980411656678521
0.06,1.076105360298861,1.0019898215846723,1.0305253823266782
0.07,1.0251161889397657,0.9649442383345365,1.0284075378668667
0.08,1.123896227652419,1.0909278415274308,0.9669098015946473
0.09,1.1889734871632183,1.1285202013355302,1.452540519041846
0.1,1.1921047449625113,1.1584726259150318,1.3815383310614524
0.11,1.0830708408328849,1.002948278972653,1.3414241392198465
0.12,1.1058505860338974,1.0446010472464915,1.4018327987610544
0.13,1.118956115025825,1.0533439377290459,1.4576740697212154
0.14,1.1592011628742462,1.1172723029436544,1.3134983544608092
0.15,1.2252294227859226,1.172670591507249,1.422756862282777
0.16,1.269282017811873,1.211876786405479,1.3040283849813414
0.17,1.2986442036295067,1.2656960687221996,1.3341892496447891
0.18,1.3819054820381285,1.3487881057814806,1.4487376335660096
0.19,1.369284138244197,1.2970956264578266,1.4568402553243658
0.2,1.3614402766957485,1.3428010667065513,1.3782745400724612
0.21,1.2493174762662487,1.2125914569273737,1.4230553508537251
0.22,1.266761670264083,1.224863345667189,1.457913264928032
0.23,1.2354510659413844,1.2134799823839273,1.2708682862573157
0.24,1.2888069665504966,1.2697056632171095,1.3094133177036864
0.25,1.2708585865523514,1.2473323344607732,1.27678638452254
0.26,1.2981406978610646,1.2636364199813113,1.4203196230057722
0.27,1.3770884800306022,1.3679946213879517,1.3850790654856744
0.28,1.2593460717381402,1.2208420034308392,1.3356906008174265
0.29,1.4559906311655042,1.4506010905651097,1.2225209267262493
0.3,1.4232501902563424,1.4199138712932933,1.2743963426307134
0.31,1.411591005584685,1.3610247363722012,1.5169813588852543
0.32,1.514638537678091,1.4779763555971501,1.4476353255362227
0.33,1.4416622811073314,1.4126021212638136,1.4796122893157484
0.34,1.4039880237384703,1.3511988874258964,1.3654360449448928
0.35,1.4905358832305946,1.4644553656148371,1.4272267457276144
0.36,1.2715569001449214,1.2166053832387123,1.4761107782370633
0.37,1.4408682092209044,1.3811332810405297,1.5152055237757784
0.38,1.212384922209291,1.147465789948375,1.4923826680866723
0.39,1.2880698267110713,1.248636971047277,1.3931790315489623
