Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,4.94540194360477e-07,3.6706941553092053e-07,0.0
0.01,0.6441265061661353,0.6326415819547251,0.5300146878688888
0.02,0.7874716963522688,0.7879898765030162,0.42218444902526764
0.03,1.0316267087750475,1.0555146946666205,0.48843122012561924
0.04,0.9977592319607833,1.017396823051661,0.4930233145602205
0.05,1.1070964920247541,1.0727167139046507,0.7306988014851439
0.06,1.0945790279788272,1.0862030253408121,0.5208568199199597
0.07,1.0471925263557578,1.043360442035896,0.5270331299040097
0.08,0.998703956692106,1.011821607512197,0.6017378705033277
0.09,1.172748314931031,1.12895773588568,0.4600466971363212
0.1,1.2368585421043412,1.2175231532837338,0.5009486586895197
0.11,1.328488352039556,1.2815768482583578,0.515737304303727
0.12,1.54875433285685,1.4666684797930027,0.8526714394490055
0.13,1.4946452065576632,1.4195527244725725,0.8272363265714794
0.14,1.3485607539973006,1.2881950793127963,0.7400641638603898
0.15,1.6071706762286557,1.5515399198223827,0.7486580069446441
0.16,1.3874360720444057,1.3521583813937985,0.6765787529313261
0.17,1.429089198430626,1.399745512069173,0.7673102632835949
0.18,1.3102502607863973,1.263885320808617,0.7078023228903081
0.19,1.3200356625553196,1.3050849504369788,0.8338150254327956
0.2,1.2945240934805486,1.2718062469241824,0.6928529848117873
0.21,1.3442816939978761,1.3164048207528498,0.6350861278894108
0.22,1.4058049359325335,1.3846380168641297,0.7823638930379184
0.23,1.2854346523267297,1.2717865929839633,0.7633864100674288
0.24,1.2106485377141798,1.1884831446363378,0.95402187477507
0.25,1.5072859451409544,1.458556673401257,0.8395527991862299
0.26,1.4508755716362491,1.4374395509266784,0.6796201854209326
0.27,1.4077763309739877,1.4170366138963117,0.7548992667163806
0.28,1.3983281190452155,1.3902337196128045,0.7344336009197786
0.29,1.419151158678388,1.3994853348383163,0.6918522106709847
0.3,1.2454801190197278,1.214862343821712,0.7275917202983537
0.31,1.3168780159602862,1.305779267654631,0.6831897648668833
0.32,1.296485368776187,1.264653334534869,0.6755668617521685
0.33,1.2134230955930585,1.1448102844592938,0.7060175580604281
0.34,1.3498306826013524,1.3250616324005282,0.8064164882636737
0.35,1.2299191832965914,1.2302679422356941,0.8172216627395218
0.36,1.2552746289944359,1.2428093583563138,0.6806854729147109
0.37,1.1589006718346038,1.1165500854256838,0.794172345819418
0.38,1.154243219304333,1.1373445766741277,0.7254839009045396
0.39,1.209256579863737,1.1701503923071637,0.8778100016897946
0.4,1.1989040296666837,1.1584581606433495,0.7267120347609907
0.41,1.0722488153536607,1.053474815382318,0.811965319100787
0.42,1.0929157540073018,1.0598153434962143,0.7766392107355163
0.43,1.098281810637901,1.0683032238164134,0.7315314325998981
0.44,1.221278475317417,1.1375073237213829,0.8497290244985087
0.45,1.4224327859597306,1.3965817841296637,0.7779691308369138
0.46,1.7128286720840749,1.711683960390103,0.7496576156985106
0.47,1.541103146974147,1.5419644373330996,0.8439662640951402
0.48,1.5914415136598907,1.5746853322195635,0.7499655183125661
0.49,1.5023654911622257,1.4678924292623912,1.000056534849184
0.5,1.6664583953263745,1.658646367987577,0.6950443565573328
0.51,1.5461822793167082,1.5075241446778163,0.7457772427817454
0.52,1.4226945597681016,1.3876596043180665,0.8157322113478526
0.53,1.3835451323599044,1.3705544032694574,0.7614207119980643
0.54,1.3991917160809935,1.3920696066443703,0.6535619824806713
0.55,1.4223695586684548,1.3838154265288547,0.8129093478416818
0.56,1.3205228784045913,1.3265674703018562,0.6396830186854809
0.57,1.3511366367898308,1.3385538136536383,0.7459830251591031
0.58,1.3637344293303304,1.3467764393117978,0.7915539026993248
0.59,1.4163300669260184,1.4061517386516755,0.6796312025535651
0.6,1.3442833932126148,1.3449478358047693,0.6941343166481789
0.61,1.2746546617766028,1.2522468102172586,0.751385473060806
0.62,1.3763687951653187,1.3434884660738373,0.6903795568446444
0.63,1.3217101926601849,1.286912235839748,0.7986036952739146
0.64,1.346123557399669,1.321232176028564,0.9671785530650223
0.65,1.224150642537864,1.1579324503974568,0.7511153035873835
0.66,1.3426382551192535,1.2984131777312786,0.7588356763978109
0.67,1.338771690261548,1.313757103548186,0.5837798242799862
0.68,1.2042093801361584,1.1910623880184317,0.7266980282055608
0.69,1.097306142463778,0.9919018683870413,0.8363155276322001
0.7,1.0790086031603245,1.0776647169231637,0.6686575946970977
0.71,1.1466495530967824,1.038868405578157,0.8079294663156701
0.72,1.086312526711528,1.0242312996557168,0.7613003767629393
0.73,1.3605096099301983,1.331842799106964,0.7074636155683116
0.74,1.2028983559727167,1.1712256565515922,0.6914429386011167
0.75,1.1561342594090616,1.1255374388727015,0.7632879348499481
0.76,1.0490307057889288,1.029025139414728,0.7681309103491246
0.77,1.1228004326080525,1.0812817870988887,0.7565713730578414
0.78,1.1794957680692442,1.128637823314615,0.8752419311251339
0.79,1.1211243115835199,1.0905891022157381,0.755594519586122
0.8,1.3356428940414558,1.3269305817447723,0.8212275240438887
0.81,1.437422354605027,1.4526235544238792,0.82855714240931
0.82,1.476212567319968,1.4860657480829953,0.7703388964533947
0.83,1.485297815167869,1.5001091997418057,0.770618215060353
0.84,1.428661059332446,1.4488196165366691,0.7912297713837376
0.85,1.4915256481131134,1.4774188872010272,0.7586654185980847
0.86,1.5604752137320257,1.5433961416915165,0.7558047570344747
0.87,1.5740926339809274,1.5666555880389108,0.8838001258638899
0.88,1.442472850508226,1.374097333175404,0.9736870903007281
0.89,1.3828146140778792,1.3513139623369752,0.7433809389001208
0.9,1.4917988020431086,1.409307861077659,0.7962494889788668
0.91,1.4548898274520559,1.41869296794327,0.884750160015719
0.92,1.3874206875171535,1.3240797304203626,0.7722315932499956
0.93,1.3937755688290758,1.367169081461751,0.8478500170211358
0.94,1.457600065071117,1.4038193617961952,0.6880712991170278
0.95,1.6534403535919602,1.6354108859928007,0.6894503924624089
0.96,1.5455744054075233,1.4961066819305318,0.7536380038919348
0.97,1.4933022109133216,1.5068582456474202,0.7652182918638281
0.98,1.6678515262771678,1.6434854185021854,0.8876930943256243
0.99,1.637597748545857,1.5984496052383506,0.7016593851831907
1.0,1.84710829546174,1.8592265887382995,0.8386962746534355
1.01,1.6155353005527793,1.6308021681690832,0.9748453934018422
1.02,1.5284272872641087,1.519484186682268,0.9264837964968242
1.03,1.7067087961795466,1.7267718232070508,0.8620234668185941
1.04,1.5837647577122225,1.5803612508695737,0.6372988261609084
1.05,1.6395542632005593,1.6350570977909815,0.8832305886917907
1.06,1.6779225267814746,1.7113421342234085,0.6222154208848846
1.07,1.6707725305785142,1.6715862609551113,0.9526894541623222
1.08,1.7632241012427015,1.7774585856164131,0.8127081142103075
1.09,1.8107433042758498,1.8434812619903185,0.949389565505651
1.1,1.7303861254278625,1.7140062659658628,0.8671477669229718
1.11,1.6952976194659881,1.6943996221016204,0.724539361181842
1.12,1.8566973779216487,1.87302742116189,0.6098418463710976
1.13,1.8696891940981715,1.9109247312589452,0.9294881766232092
1.14,2.074900932195162,2.0933527717675653,0.9449271817623085
1.15,1.869497292006059,1.9093227061692233,1.0678071426895592
1.16,2.0354843336771666,2.0783379548134966,0.7722209428429321
1.17,2.120839136478166,2.1451924290590876,0.6053679998108717
1.18,1.8961043288797939,1.943054321163829,0.7680510391673999
1.19,1.9894847339707493,2.0266633034025126,0.6761273863075279
1.2,1.8290391912519859,1.8504649442197973,0.5610004904916198
1.21,1.8212431822752793,1.8248702392076999,0.7938226488717318
1.22,1.9510765894079585,1.9612767102926814,0.7186722990856885
1.23,1.8184151411041343,1.857096665935148,0.8425241170140456
1.24,1.9697212866256804,2.0056898126967972,0.8062693312235937
1.25,2.1527058269929538,2.1817537788997274,0.802453908007546
1.26,1.8726687215493427,1.867257961241476,0.7737374316179715
1.27,1.8798978547821716,1.8500957211510882,0.8615921231260633
1.28,1.969351688691405,1.9347053642166483,0.7733411778064224
1.29,2.0168429500118603,2.009013326706663,0.947314387344121
1.3,2.0167583575488517,2.0401184342959406,0.8280358751564083
1.31,1.9088530803153227,1.9267634626700394,0.771495867509395
1.32,1.8094437902481877,1.8038416829547343,0.659000774740781
1.33,1.9776309694208818,1.900343284277472,0.7896430762787482
1.34,1.7476607228638439,1.7696412599069185,0.7473512931013682
1.35,1.8455348346740152,1.8419693268634316,0.7610553392608831
1.36,1.8284257152883225,1.8269217496347272,0.7743682239350652
1.37,1.8960291566269343,1.9116832317063062,0.6239712385461891
1.38,1.8917158053048895,1.8935506069716608,0.7801094439480769
1.39,1.884320878269587,1.8874731313651978,0.6553021819452559
1.4,1.8859144637664278,1.8755156203823056,0.7042128184827062
1.41,1.9818343010907393,1.9813176456102288,0.6784131015508859
1.42,1.813078813469291,1.8260221689278762,0.7867498646241392
1.43,1.9652719517760493,1.9747701976836234,0.6958706100625918
1.44,2.0246168888017486,2.069346649320981,0.7926522716904524
1.45,1.9282805032316381,1.9533149230299287,0.8195239404781205
1.46,1.909821224152896,1.926442267705743,0.7187103881347232
1.47,1.8821960634147676,1.90070124285159,0.8395130218306891
1.48,1.8900881996106926,1.8944832243529766,0.8223754262548547
1.49,1.9483976871896849,1.974673620961522,0.6850744972870637
1.5,1.9709176852924852,1.9863966008840221,0.7588653497775656
1.51,1.9286029318392317,1.9411720725416526,0.6761624135902279
1.52,2.0722415487745884,2.113066561694727,0.8041415627366041
1.53,2.092542896508258,2.108582303757649,0.7959408674125814
1.54,1.9348575887893718,1.9777148478642634,0.8779140082473624
1.55,1.996766372294283,2.0383314870226505,0.7086236194914366
1.56,2.0178697600332085,2.053223229894949,0.8040095664225209
1.57,1.7178154819040619,1.7053991287533476,0.7399816081670578
1.58,1.8141757687368685,1.8354661918125652,0.672315927394671
1.59,2.0090758721448108,2.0143576809247583,0.7427809474991577
1.6,2.06522489768071,2.056627288108439,0.76153343014186
1.61,1.9612318358264,1.9733338254864055,0.8099048440778258
1.62,2.0444049842997782,2.023958589456934,0.7959315045986616
1.63,2.0768601569581557,2.1012112369476617,0.9448280478717193
1.64,1.9427387885516583,1.957465950238393,0.691283448363247
1.65,1.9002614538098177,1.938990471703567,0.6235725314794099
1.66,1.9887815703570098,1.9936403837855976,0.6670595926030106
1.67,1.921129268342974,1.892761208709008,0.6440916801359589
1.68,2.0275086060575385,1.9938593824158206,0.6621491624512192
1.69,1.9338032534026501,1.8958821480836512,0.7118847237940131
1.7,1.9280051191727439,1.8861500969570124,0.7267642257553677
1.71,2.081080528735627,2.0979029754725627,0.6024108187750864
1.72,2.061013060254515,2.076790637364729,0.7952590137481037
1.73,2.167384341270852,2.180081762963901,0.800834730327848
1.74,2.1309509758462095,2.1417512958726928,0.6771848541118417
1.75,2.14011474705175,2.1532303624652744,0.7927476064351141
1.76,1.9914085961438541,2.0205960587965195,0.5487313938896035
1.77,2.202008151784002,2.2292749158033183,0.57309298461111
1.78,2.1037043939253706,2.1549692924103754,0.6431216905212429
1.79,1.9944656677101857,1.997675067760713,0.5983989146658234
1.8,1.8758595815581116,1.920929597947034,0.5104127713205816
1.81,1.9485460900590208,1.9472364927078032,0.694142262032041
1.82,2.0508696789367726,2.0771070146015553,0.6252885460139718
1.83,2.1226085950315703,2.1255272471846043,0.6208062607645018
1.84,2.1239354025778217,2.146271295877633,0.7701741934173043
1.85,2.0902451602213286,2.110714547234227,0.6623580761584711
1.86,2.094344673837155,2.085616258775987,0.8227322191592474
1.87,2.1507018112504546,2.151134459252209,0.8180917563694778
1.88,2.1524531618443326,2.1629996657687696,0.8140037666334997
1.89,2.113543931667499,2.15420017541382,0.6062523541882813
1.9,2.218763946554257,2.259912426659354,0.7705092420438168
1.91,2.0753866680698483,2.110968708840662,0.6642860418316604
1.92,2.1331288679368625,2.1938214383370895,0.4451450859995633
1.93,2.0234900714465103,2.0724270183753046,0.5677355010793681
1.94,2.100523873492566,2.1457016223603524,0.6528145863730651
1.95,2.221835834608149,2.288578857410344,0.5398893639196353
1.96,2.1304558766208572,2.1755776996028806,0.7554367198383499
1.97,1.9169234466484972,1.9563591390727602,0.6299652442318112
1.98,1.955981341409776,1.996371026525098,0.6623522626167806
1.99,1.8422601836964179,1.8475602998392404,0.620441789667823
2.0,2.117817129377135,2.1279832176876132,0.5414603138840758
2.01,2.0483975696510823,2.0509380374953743,0.6861109627716011
2.02,2.001177099464295,2.0177513703353966,0.7285424399783839
2.03,1.9527899600018124,1.9618690038156175,0.5145433899166783
2.04,1.9922120029475399,1.9762440996773902,0.87681883706222
2.05,2.2343524575859877,2.2763496899416062,0.8384614946713564
2.06,2.36051089165929,2.400358040410415,0.6307473580073832
2.07,2.215976692045865,2.249480914649948,0.7020138753161832
2.08,2.18463026721561,2.2358074151670664,0.6753563573778013
2.09,1.9893019341718836,2.022005199022726,0.8417786430911612
2.1,1.9190880537984465,1.940271773965581,0.7606680114477014
2.11,1.9337470413538433,1.949613994306397,0.6229145538260916
2.12,1.9463049644059698,1.9416894009792567,0.5603985632609774
2.13,2.1029223876052265,2.100582784609861,0.5458257206780277
2.14,1.948086698177977,1.9350932459255852,0.7887181209306409
2.15,2.039010517682684,2.0586858312687615,0.7280327170891399
2.16,1.870316656700371,1.8587080718657631,0.6398572963109682
2.17,1.9934502624023067,2.0160543484935713,0.738864323464733
2.18,1.974712096875758,1.9667150379157927,0.554335825409158
2.19,1.822201668354912,1.7938549868387388,0.5974736243342823
2.2,1.6417639554815162,1.6551709661891862,0.6795370976363185
2.21,2.0465571413241275,2.072515674767753,0.6119145934993862
2.22,2.1589013660927456,2.2236852852309292,0.6196229814207744
2.23,2.0402291921600186,2.017998264066714,0.7522334800100122
2.24,2.0098277025492672,2.0443183591122387,0.6047033508568648
2.25,1.8338689527467769,1.8590913928825936,0.6952159287612286
2.26,1.940910523538285,1.9466208890616852,0.7801230964037521
2.27,1.9522001495813246,1.961442239270499,0.6872186803627154
2.28,2.0086163600159743,2.0130676749596264,0.9105730715321765
2.29,1.7133075352013063,1.725980028517944,0.7788128114216446
2.3,1.7504608017294627,1.7557658884671243,0.6550412900945584
2.31,1.8082610722069394,1.806172009964416,0.7422817781818802
2.32,1.7384756052404038,1.7488456206756322,0.9952165354527417
2.33,1.813787831342501,1.8430705703151449,0.8783523784025666
2.34,2.0465213255160988,2.084606195615582,0.9426259308735584
2.35,2.1133328573860544,2.0964009335394778,0.9578080531526901
2.36,2.019886621840893,2.076037253736194,0.8380759800480727
2.37,1.975662325163234,2.0409528516728037,0.631892972270811
2.38,1.983511825308587,2.018513944756748,0.8929804212382879
2.39,2.0866217488262087,2.0796792032845035,1.071807732447374
2.4,1.837758809994043,1.83051707284416,0.976618557594243
2.41,1.8165584350101267,1.7860563371871594,0.9781019604425628
2.42,1.7350381497942184,1.7145878738325362,0.975136782051896
2.43,1.7968505174906633,1.7223965919178008,0.9098736127932289
2.44,1.6860332965251137,1.6800445142104217,0.8686332881913229
2.45,1.6870336894307438,1.6843650613205936,0.9517601855241794
2.46,1.6830185457715903,1.661296619935954,0.8893377578427167
2.47,1.6492131227279114,1.5984198199318418,0.7952196907571064
2.48,1.7013639167024908,1.6719393209397444,0.8682482455422473
2.49,1.8219405256009968,1.8024506607859625,0.9254315934293436
2.5,1.7350486862642536,1.660035281263206,0.8443762339444213
2.51,1.7771393160350704,1.7506387349797894,1.1562487435729856
2.52,1.6253656637766736,1.6039495165116733,0.8672448849772988
2.53,1.7874599594881408,1.789367376756394,1.0118059588761588
2.54,1.7584356151551275,1.7117167869805272,1.0503913052967953
2.55,1.8086174819472527,1.7687800036698405,1.0206653688285912
2.56,1.825255569121336,1.732655249177376,0.964425768386562
2.57,1.766780182518152,1.7501609450809967,1.1705735508876072
2.58,1.6951161039216847,1.7187667256807286,0.999919232706834
2.59,1.719661512222069,1.7167991612710416,0.9260057373778835
2.6,1.8760487902903265,1.882424293518481,1.055276989199026
2.61,1.9033739895578283,1.8292083175478242,1.1076674126022987
2.62,1.8852497386487757,1.8607376207924238,1.0870755915558932
2.63,1.9891487953891587,2.0022533080821985,0.9967306996103227
2.64,1.9890356658133104,1.986998123835163,0.9864903735617944
2.65,1.917952121297539,1.8666263459424322,0.8622418863857338
2.66,1.9162576602977108,1.8482244958646463,0.933222384480955
2.67,1.7692640820415007,1.7481761059345462,1.078577880636441
2.68,1.8042353510181317,1.8226732472711469,0.980761411057937
2.69,1.8271847092371976,1.7776978254156568,0.9692326972797751
2.7,1.9567293486844817,1.8736940594938027,1.157770488453124
2.71,1.8700601092905749,1.8219448803286742,1.0810170037970266
2.72,2.13674348428951,2.0515210645297848,1.1472831456507544
2.73,2.0177474767194203,2.029211164440182,0.9634469374324123
2.74,1.7256456398845634,1.7060867574872796,1.2727930070391122
2.75,1.918041829552366,1.926286905708265,1.4545085461352578
2.76,1.6635013670888774,1.6358032677345544,1.4828357366180633
2.77,1.946573806804218,1.9042676194312647,1.6397939227480087
2.78,1.985528566337311,1.9766229958359482,1.3620488628821974
2.79,2.0234802278013997,2.0030434744177765,1.3574780348047346
2.8,2.0429720680407444,2.0383860921161547,1.5125458127848996
2.81,2.0699203517194706,2.0490377681499674,1.618774566992962
2.82,2.1830997061736355,2.1887482604516166,1.6047014004625122
2.83,1.9490395314395144,1.9455097789913849,1.6349087797241646
2.84,2.0447633239587706,2.0758770025674873,1.6024463340897441
2.85,1.9971046464700237,1.9768827317614377,1.5002314740914477
2.86,1.8948691540195997,1.8981114601680977,1.5239581619010165
2.87,1.932690026523096,1.9300623556056946,1.4749106325485353
2.88,2.0980136374920577,2.1117239351157058,1.3358812256667052
2.89,2.1832097621375968,2.182907154694107,1.4369429760671661
2.9,1.9672260074034262,1.9451863013662056,1.356992564822325
2.91,1.8370240576956958,1.7886315520194684,1.6541735584825696
