Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,4.300953071610425e-07,5.19114545776193e-07,0.0
0.01,0.7040089278105434,0.6972472782450279,0.49480673402271586
0.02,0.6654889790920101,0.6373033058642817,0.49472828237425814
0.03,1.0404668550057954,0.9460019038035261,0.5128443515838564
0.04,1.1739664097808333,0.9964331306424451,0.49216148848186564
0.05,1.021591393789635,0.8240178905727281,0.795739987472333
0.06,1.1586033952074883,0.9845224670400179,0.8527321806019554
0.07,1.0960605252081375,0.9680840298400523,0.9765440958441438
0.08,0.9829290304994525,0.8911150910996917,0.8846584269257207
0.09,1.0844170316934978,0.9350116016946105,1.1783294449522026
0.1,1.2389741084903736,1.083262450743771,1.0961959018398408
0.11,1.3781083968549686,1.1689142552119771,1.1252429107621547
0.12,1.6502977342042007,1.3008736750386896,0.9232859667990917
0.13,1.678867804713869,1.2476001690977874,1.2348083809178818
0.14,1.4155878996243216,1.158437560974107,1.0202930592081916
0.15,1.5008897951289082,1.0593276673461722,1.0345867001475477
0.16,1.1506466376727524,0.9297797865111874,1.1617427605061394
0.17,1.3297861009992673,1.0882269827720503,1.1486913982443676
0.18,1.6063250568143745,1.069987633315946,1.2641035902889342
0.19,1.564415576185083,1.1307156457959286,1.3519834830857127
0.2,1.522728113877745,1.0773950872096612,1.1074288872889508
0.21,1.5585455889468234,1.2147663433462947,1.2075389287572567
0.22,1.782374872625557,1.4095516552314118,1.189429686417291
0.23,1.5636963375451636,1.3555078806607699,1.0729911398894294
0.24,1.6560964820082797,1.5411386018287188,1.0878656976887728
0.25,1.7724108167091877,1.6043512810124243,1.371736591590203
0.26,1.8095271653165683,1.6292577255543663,1.1364158731438632
0.27,1.847766041405837,1.6376358888218483,1.1810199732924702
0.28,1.9628939732253796,1.7706937275129997,0.9727352081415485
0.29,1.7645376658983867,1.6376202676127887,0.9951922531560436
0.3,1.6735730815193772,1.563323023974646,1.218699156111325
0.31,1.829303041596753,1.689497536029606,1.4822447047983394
0.32,1.7191215601036,1.6180786342032634,1.3550189435471394
0.33,1.7411188613583235,1.7388463654121964,1.150521733341303
0.34,1.701395969350272,1.552319570144081,1.3035201816261555
0.35,1.6050844912984867,1.513769241992593,1.0331429309594322
0.36,1.7368559697413228,1.642622508832703,1.111807228909144
0.37,1.6241672081849259,1.622048036902498,1.2278078853575487
0.38,1.5665252095981994,1.567556499715032,1.2751900573164405
0.39,1.6941912528863743,1.6718633384090305,1.216489478508155
0.4,1.6400977118047515,1.623913823659429,1.1037430845358558
0.41,1.9337922649566957,1.8895226392569506,1.2469094776190313
0.42,1.7926285288255062,1.7362836582481418,0.9475646384012854
0.43,1.7426100681277967,1.7674235932215747,0.9647761488638472
0.44,1.9273866422281791,1.8234686751091989,0.9883546720211889
0.45,1.7319176515112533,1.6541497724669085,1.1383346292177696
0.46,1.5820684404673193,1.4459242156565006,0.954628434256429
0.47,1.7889128641004493,1.550959547912979,1.2947690334085418
0.48,1.760197217915269,1.465300454271132,1.0371272691923474
0.49,1.909735063956221,1.4892451567772247,1.103131499602215
0.5,2.1943832754183665,1.5794693021052457,0.82399412142474
0.51,2.19265055132654,1.675334903912984,0.9596963490213144
0.52,2.312448081943678,1.5166658969970195,0.8025210548578641
0.53,2.35440798491831,1.7606426371959636,1.0552111601013185
0.54,2.4337905240625908,1.7115741530807413,1.0784679151358152
0.55,2.046256409624551,1.5870913239818718,1.0000680347205797
0.56,2.0791618354411208,1.5900702060016332,0.9181250357477372
0.57,2.055101826581194,1.6925736589900024,1.2002594817372902
0.58,1.8992627699510796,1.6982728667197104,0.9888041947971267
0.59,1.9417799724463298,1.602708195857813,0.9801027062453042
0.6,1.8464078227240022,1.7103840734870015,0.8733882277034061
0.61,1.9705190257629712,1.8349048645084032,1.0804095976997647
0.62,1.9597581032396814,1.721128321958646,0.9677025250063714
0.63,2.0953488170883476,1.8891549131500922,1.1484010193315546
0.64,2.137206289076065,1.9184852015769696,1.097506728643153
0.65,2.227032960830227,2.0673170962103313,1.046112434925382
0.66,2.2505046793008163,2.025344266608726,0.9760793516400761
0.67,2.288115397975999,1.9732343571798798,0.7658683945176143
0.68,2.1946932563709503,1.824185973037469,1.0724526966991277
0.69,2.4008550655502456,2.088859631148545,0.9892194228515911
0.7,2.43584626819789,2.0868857661553037,1.1586141708154425
0.71,2.4154321883145804,2.2350389938872794,0.9777633099152568
0.72,2.3420230634155197,2.1937638326801903,1.0769137044823935
0.73,2.235845118115411,2.0167692306498872,0.8944139334519365
0.74,2.2685179546751555,2.0063943167886444,1.0245084496518888
0.75,2.361703201282691,2.0673656362468966,0.9160777016949322
0.76,2.375656292307671,2.182598078385661,0.9278551433283246
0.77,2.3669683926408256,2.0603181721439356,0.8889277702341976
0.78,2.42793894394067,2.178008583830502,1.058652337259672
0.79,2.265544921951851,1.9120792113182656,1.035299766464916
0.8,2.3747348340057135,1.7901155921087533,0.9764139961496402
0.81,2.3897395471358176,1.9095424445120819,0.8670855222105626
