Time,RMSD_complex,RMSD_protein,RMSD_peptide
0.0,4.2828437150866684e-07,0.0,1.016620237138798e-07
0.01,0.9177945323462388,0.9295262215485692,0.4095551583310483
0.02,1.0600997526103784,1.0911075347738814,0.4534014097271043
0.03,1.072500864573638,1.085627200944655,0.5156797470593992
0.04,1.0107700318734039,1.0221981095509496,0.4531511033608053
0.05,0.942025471914325,0.9370427765766515,0.5523683777124414
0.06,1.0386605783964906,1.0426896284330243,0.5692189643175776
0.07,1.0133792176533776,1.015862671568315,0.5409257791398941
0.08,1.1337417703704822,1.1736013445133129,0.2638749533362855
0.09,1.2368721278826613,1.2669428791969501,0.5574681687225128
0.1,1.0196701023738737,0.9992739869525872,0.48586215595076604
0.11,0.9846714873550325,0.9680729648637288,0.39145377461925435
0.12,0.9288406238562931,0.9369279776221507,0.39755176122568
0.13,1.2045142707401542,1.2100753895119158,0.3501138409895712
0.14,1.062464035015282,1.0616275966755422,0.43921831590082594
0.15,1.2514771512520912,1.1830054598745825,0.6048127253836588
0.16,1.074414070389871,1.058560294072098,0.7162638230064641
0.17,1.0641335250043467,1.0464255215223763,0.6415655268653768
0.18,1.0946842786937168,1.0202703183386888,0.7608830866898741
0.19,1.0836850720576026,1.0563029423467194,0.5601487729343839
0.2,1.086741224599687,1.0554112015222499,0.6562700404568307
0.21,1.0191407244140243,0.9647656539210704,0.763213100291253
0.22,1.141273298690308,1.0631286387860102,0.7328671539201633
0.23,1.086985836299829,1.048149518068862,0.6411118985998121
0.24,1.1854771294315285,1.0856346918928343,0.6982429500981092
0.25,1.3964522399404635,1.2942798850566621,0.7798240894791093
0.26,1.4983818317150028,1.2626618299496928,1.297060935994915
0.27,1.2718006132215616,1.1217133188716921,0.8344896220742961
0.28,1.4284632992075992,1.284716773444056,0.8191799757712586
0.29,1.4281449458625142,1.2874326030802106,0.5915254482307367
0.3,1.3905567262036966,1.2530330339136375,0.6844876532313601
0.31,1.3577042354245579,1.284803595737789,0.62989004266278
